what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1350888484945
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1350888484946
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1350888484947
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1350888484949
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1350888485061
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1350888485062
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1350888485312
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1350888485314
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1350888485314
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1350888485316
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1350888485317
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1350888485317
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1350888485318
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1350888485385
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1350888485386
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1350888485387
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1350888485388
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1350888485389
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1350888485459
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1350888485601
started,bundle,com.android.ide.eclipse.adt,20.0.1.v201207132230-403220,"com.android.ide.eclipse.adt",1350888485601
started,bundle,com.android.ide.eclipse.base,20.0.1.v201207132230-403220,"com.android.ide.eclipse.base",1350888485602
started,bundle,com.android.ide.eclipse.ddms,20.0.1.v201207132230-403220,"com.android.ide.eclipse.ddms",1350888485683
started,bundle,com.microsoft.tfs.client.common.ui,11.0.0.201208021316,"com.microsoft.tfs.client.common.ui",1350888486195
started,bundle,com.microsoft.tfs.util,11.0.0.201208021316,"com.microsoft.tfs.util",1350888486305
os,sysinfo,,,"win32",1350888486310
arch,sysinfo,,,"x86",1350888486310
ws,sysinfo,,,"win32",1350888486310
locale,sysinfo,,,"en_US",1350888486310
processors,sysinfo,,,"4",1350888486310
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1350888486310
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1350888486310
java.specification.name,sysinfo,,,"Java Platform API Specification",1350888486310
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1350888486310
java.specification.version,sysinfo,,,"1.6",1350888486310
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1350888486310
java.version,sysinfo,,,"1.6.0_22",1350888486310
java.vm.info,sysinfo,,,"mixed mode",1350888486310
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1350888486310
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1350888486310
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1350888486310
java.vm.specification.version,sysinfo,,,"1.0",1350888486310
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1350888486310
java.vm.version,sysinfo,,,"17.1-b03",1350888486310
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1350888486398
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1350888487741
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1350888487843
started,bundle,com.android.ide.eclipse.traceview,18.0.0.v201203301601-306762,"com.android.ide.eclipse.traceview",1350888488884
